case_id,activity,timestamp,event_type,arrival_timestamp
case_213.214,a,335.932056,end,337.111722
case_213.214,m,335.932056,start,351.404397
case_213.215,c,340.858057,end,340.858057
case_213.214,m,357.904910,end,386.466464
case_213.214,q,357.904910,start,370.383683
case_213,g,364.506855,end,372.687810
case_213,k,364.506855,start,367.121677
case_213.214,q,367.073138,end,367.329608
case_213.214,p,367.073138,start,385.074007
case_213,k,383.225129,end,392.199925
case_213.216,g,383.225129,start,409.730151
case_213,g,383.225129,start,383.225129
case_213.216,g,385.619855,end,401.105506
case_213.216,o,385.619855,start,413.890657
case_213.216,o,387.311994,end,408.926434
case_213.216,c,387.311994,start,403.697944
case_213.216,c,387.538103,end,401.378963
case_213.214,p,391.795814,end,414.512846
case_213.214,m,391.795814,start,391.795814
case_213,g,398.406126,end,415.493330
case_213,h,398.406126,start,422.220469
case_213.214,m,399.074810,end,421.756219
case_213.214,q,399.074810,start,400.374678
case_213.214,q,406.289941,end,406.289941
case_213.214,p,406.289941,start,416.482079
case_213,h,425.658487,end,451.914807
case_213,c,425.658487,start,440.525562
case_213.214,p,429.780578,end,458.498874
case_213.214,m,429.780578,start,453.668572
case_213.214,m,430.390244,end,452.644691
case_213.214,q,430.390244,start,430.390244
case_213.214,q,444.677918,end,466.357615
case_213.214,p,444.677918,start,447.759228
case_213.214,p,445.575146,end,457.177665
case_213.214.fractal_128,p,445.575146,start,467.507207
case_213.214,m,445.575146,start,445.575146
case_213.214,m,447.395508,end,453.740159
case_213.214,i,447.395508,start,452.599283
case_213.214.fractal_128,p,451.445332,end,467.193349
case_213.214.fractal_128,m,451.445332,start,458.663292
case_213.214.fractal_128,m,457.027897,end,457.027897
case_213.214.fractal_128,f,457.027897,start,462.121919
case_213.214.fractal_128,f,457.627467,end,457.627467
case_213.214.fractal_128,c,457.627467,start,457.627467
case_213.214.fractal_128,c,461.795603,end,469.952044
case_213.214.fractal_128,s,461.795603,start,461.795603
case_213.214.fractal_128,s,462.184496,end,484.779884
case_213.214.fractal_128,d,462.184496,start,475.773208
case_213.214,i,462.196108,end,462.196108
case_213.214,b,462.196108,start,472.891275
case_213.214,b,462.658877,end,462.918923
case_213.214,i,462.658877,start,487.524469
case_213.214.fractal_128,d,469.265666,end,483.715666
case_213.214.fractal_128,a,469.265666,start,469.265666
case_213.214,i,469.797862,end,469.797862
case_213.214,c,469.797862,start,496.662161
case_213,c,471.956693,end,483.813677
case_213.217,i,471.956693,start,499.730500
case_213,s,471.956693,start,495.631230
case_213.217,i,472.019061,end,501.111729
case_213.217,b,472.019061,start,476.200643
case_213.217,b,475.353585,end,491.867942
case_213.217,i,475.353585,start,477.253973
case_213.214,c,475.781876,end,481.866817
case_213.214,o,475.781876,start,485.815408
case_213.214,o,477.789473,end,493.752347
case_213.214,g,477.789473,start,491.929301
case_213.214,g,479.274223,end,479.274223
case_213.214,k,479.274223,start,479.274223
case_213.214,k,480.503994,end,506.538159
case_213.214,g,480.503994,start,482.284836
case_213.217,i,485.633093,end,485.633093
case_213.217,b,485.633093,start,485.633093
case_213.214.fractal_128,a,487.109908,end,487.109908
case_213.214.fractal_128,m,487.109908,start,487.109908
case_213.217,b,489.204140,end,500.261014
case_213.217,i,489.204140,start,503.335201
case_213.214,g,489.232635,end,517.173781
case_213.214,h,489.232635,start,508.219408
case_213.214,h,489.830326,end,500.502233
case_213.214,c,489.830326,start,519.365586
case_213.214,c,490.423014,end,510.770809
case_213.214,s,490.423014,start,499.051100
case_213.214.fractal_128,m,494.414083,end,520.652981
case_213.214.fractal_128,h,494.414083,start,499.406141
case_213.217,i,495.240677,end,495.240677
case_213.217,b,495.240677,start,516.943852
case_213.214.fractal_128,h,497.072347,end,512.622041
case_213.214.fractal_128,a,497.072347,start,497.072347
case_213.214.fractal_128,a,498.378656,end,515.926737
case_213.214.fractal_128,m,498.378656,start,525.221509
case_213.217,b,498.623870,end,510.287267
case_213.217,i,498.623870,start,498.623870
case_213.214,s,508.889626,end,526.637939
case_213.214,d,508.889626,start,508.889626
case_213.217,i,514.227890,end,520.136713
case_213.217,a,514.227890,start,514.227890
case_213.214.fractal_128,m,516.497272,end,516.497272
case_213.214.fractal_128,q,516.497272,start,541.509302
case_213.214,d,518.724491,end,531.912498
case_213.214.fractal_129,m,518.724491,start,522.009659
case_213.214,y,518.724491,start,544.306654
case_213.214.fractal_129,m,520.225545,end,520.225545
case_213.214.fractal_129,i,520.225545,start,529.632564
case_213.217,a,522.313522,end,522.313522
case_213.217,m,522.313522,start,522.313522
case_213,s,522.601111,end,532.413735
case_213,y,522.601111,start,523.770102
case_213.214,y,523.375138,end,523.375138
case_213.214,d,523.375138,start,523.375138
case_213.217,m,523.863489,end,523.863489
case_213.217,q,523.863489,start,550.828474
case_213.214.fractal_128,q,524.057310,end,546.186807
case_213.214.fractal_128,p,524.057310,start,531.031099
case_213.217,q,526.187253,end,531.040952
case_213.217,p,526.187253,start,526.187253
case_213.217,p,528.309716,end,548.407655
case_213.217,m,528.309716,start,554.177480
case_213.214.fractal_129,i,532.429986,end,558.932244
case_213.214.fractal_129,b,532.429986,start,540.380147
case_213.214.fractal_129,b,532.811581,end,555.919354
case_213.214.fractal_129,i,532.811581,start,532.811581
case_213.217,m,534.678868,end,543.779719
case_213.217,q,534.678868,start,534.678868
case_213,y,535.305497,end,537.758255
case_213,c,535.305497,start,550.695798
case_213.214,d,537.460732,end,548.775175
case_213.214.fractal_130,y,537.460732,start,563.785181
case_213.214,c,537.460732,start,542.920835
case_213.214,c,538.470890,end,543.900743
case_213.214.fractal_129,i,538.698324,end,538.698324
case_213.214.fractal_129,c,538.698324,start,538.698324
case_213.214.fractal_130,y,541.295614,end,559.517730
case_213.214.fractal_130,d,541.295614,start,541.295614
case_213.217,q,541.311359,end,565.874703
case_213.217,p,541.311359,start,541.311359
case_213.214.fractal_129,c,543.632687,end,567.946329
case_213.214.fractal_129,o,543.632687,start,557.114248
case_213.217,p,544.006404,end,558.158758
case_213.217,m,544.006404,start,544.006404
case_213.214.fractal_128,p,544.443404,end,563.308137
case_213.214.fractal_128,m,544.443404,start,562.234174
case_213.214.fractal_129,o,545.288133,end,545.288133
case_213.214.fractal_129,g,545.288133,start,554.346041
case_213.214.fractal_129,g,546.512445,end,571.302066
case_213.214.fractal_129,k,546.512445,start,573.623658
case_213.214.fractal_129,k,547.526503,end,564.349576
case_213.214.fractal_129,g,547.526503,start,571.471246
case_213.214.fractal_128,m,550.445599,end,570.115094
case_213.214.fractal_128,q,550.445599,start,577.463603
case_213.214.fractal_130,d,552.910467,end,577.472678
case_213.217,m,554.564474,end,569.279266
case_213.214.fractal_129,g,554.724061,end,560.711263
case_213.214.fractal_129,h,554.724061,start,585.129052
case_213.214.fractal_129,h,555.216912,end,565.347489
case_213.214.fractal_129,c,555.216912,start,573.512173
case_213.214.fractal_129,c,555.705637,end,585.902168
case_213.214.fractal_129,s,555.705637,start,558.162564
case_213.214.fractal_128,q,556.395130,end,556.395130
case_213.214.fractal_128,p,556.395130,start,556.395130
case_213,c,561.518677,end,574.206229
case_213.218,h,561.518677,start,583.935762
case_213.218,h,562.057905,end,586.797334
case_213.218,g,562.057905,start,591.454682
case_213.214.fractal_129,s,570.933038,end,581.531429
case_213.214.fractal_129,d,570.933038,start,594.743673
case_213.218,g,571.998257,end,584.521721
case_213.218,k,571.998257,start,571.998257
case_213.214.fractal_128,p,575.765296,end,575.765296
case_213.214.fractal_128,m,575.765296,start,580.997693
case_213.214.fractal_128,m,576.268022,end,580.247125
case_213.214.fractal_128,q,576.268022,start,604.705621
case_213.214.fractal_129,d,579.042779,end,588.097294
case_213.218,k,584.444199,end,585.069344
case_213.218,g,584.444199,start,603.377864
case_213.214.fractal_128,q,588.049508,end,588.049508
case_213.214.fractal_128,p,588.049508,start,589.073820
case_213.214.fractal_128,p,588.789354,end,599.140120
case_213.218,g,603.861723,end,603.861723
case_213.218,o,603.861723,start,603.861723
case_213.218,o,604.386751,end,612.177920
case_213.218,g,604.386751,start,633.634777
case_213.218,g,611.264102,end,624.640861
case_213.218,k,611.264102,start,627.292170
case_213.218,k,615.084978,end,618.121114
case_213.218.fractal_131,h,615.084978,start,615.084978
case_213.218,h,615.084978,start,616.186757
case_213.218.fractal_131,h,615.529621,end,636.635578
case_213.218.fractal_131,g,615.529621,start,615.803504
case_213.218,h,616.964621,end,638.588622
case_213.218,k,616.964621,start,616.964621
case_213.218.fractal_131,g,623.726345,end,654.013352
case_213.218.fractal_131,k,623.726345,start,623.726345
case_213.218,k,625.703761,end,650.500233
case_213.218,g,625.703761,start,638.016457
case_213.218,g,630.734647,end,657.381304
case_213.218,k,630.734647,start,634.617158
case_213.218.fractal_131,k,633.989156,end,661.357336
case_213.218.fractal_131,g,633.989156,start,633.989156
case_213.218,k,640.155472,end,643.915281
case_213.218,g,640.155472,start,640.155472
case_213.218.fractal_131,g,650.000670,end,675.586569
case_213.218.fractal_131,o,650.000670,start,654.739184
case_213.218.fractal_131,o,650.433604,end,660.677159
case_213.218.fractal_131,g,650.433604,start,678.506229
case_213.218.fractal_131,g,656.104605,end,656.104605
case_213.218.fractal_131,k,656.104605,start,669.283625
case_213.218,g,656.440948,end,656.440948
case_213.218,k,656.440948,start,681.787181
case_213.218,k,658.053907,end,658.053907
case_213.218,g,658.053907,start,658.145790
case_213.218.fractal_131,k,659.255265,end,659.255265
case_213.218,g,661.895364,end,668.858076
case_213.218.fractal_132,h,661.895364,start,661.895364
case_213.218,k,661.895364,start,680.713103
case_213.218.fractal_132,h,663.445301,end,693.260656
case_213.218.fractal_132,k,663.445301,start,674.837691
case_213.218,k,668.334250,end,668.334250
case_213.218,g,668.334250,start,690.475811
case_213.218,g,669.520350,end,684.660605
case_213.218,h,669.520350,start,669.520350
case_213.218.fractal_132,k,670.651516,end,696.434296
case_213.218.fractal_132,g,670.651516,start,678.403569
case_213.218.fractal_132,g,674.799939,end,683.008961
case_213.218.fractal_132,k,674.799939,start,677.711658
case_213.218,h,679.075792,end,679.075792
case_213.218,k,679.075792,start,696.697987
case_213.218,k,682.326755,end,682.326755
case_213.218,h,682.326755,start,695.257027
case_213.218.fractal_132,k,682.568267,end,699.413544
case_213.218.fractal_132,g,682.568267,start,701.172209
case_213.218,h,685.916841,end,702.251212
case_213.218,k,685.916841,start,685.916841
case_213.218,k,688.584501,end,705.741936
case_213.218,g,688.584501,start,709.516450
case_213.218.fractal_132,g,695.997122,end,706.366037
case_213.218.fractal_132,k,695.997122,start,721.179615
case_213.218.fractal_132,k,697.327153,end,718.239414
case_213.218.fractal_132,g,697.327153,start,697.327153
case_213.218.fractal_132,g,700.494784,end,700.494784
case_213.218,g,708.304735,end,708.304735
case_213.218,k,708.304735,start,735.565459
case_213.218,k,719.807433,end,730.989819
case_213.218,g,719.807433,start,733.520017
case_198,k,734.137251,start,742.550553
case_213.218,o,727.406127,start,737.174460
case_213.218,o,727.717066,end,727.717066
case_198.205,m,719.166513,end,742.592111
case_213.218,c,727.717066,start,740.477066
case_91.182,a,732.978980,start,742.599249
case_30.fractal_75,c,722.826577,start,742.858702
case_128.180,y,743.021086,end,743.021086
case_213.218,s,733.909199,start,733.909199
case_91.183,i,725.553952,end,743.155256
case_213.218.fractal_133,h,734.004560,start,734.004560
case_213.218,s,739.322781,end,739.322781
case_213.218,d,739.322781,start,739.322781
case_213.218,d,739.647381,end,739.647381
case_213.218,y,739.647381,start,739.647381
case_30.fractal_75,i,722.826577,end,743.207697
case_213.218.fractal_133,k,741.883891,start,741.883891
case_53.120,o,721.370753,start,744.044087
case_102.103.fractal_94,q,734.275749,end,744.332489
case_53.120.fractal_105,g,720.611982,end,744.383185
case_91.183,i,744.536950,end,744.536950
case_53.120.fractal_105,h,730.964753,end,744.796682
case_198.206,a,734.137251,start,744.974323
case_116.185,h,721.823716,start,745.317237
case_91.183,h,744.667088,start,744.667088
case_91.143,m,731.179011,start,745.754601
case_116.185,k,725.253186,start,745.802317
case_213.218.fractal_133,h,744.564605,start,745.820670
case_136.141,i,721.709076,end,745.844360
case_116.185,o,745.907211,end,745.907211
case_155.fractal_107,p,744.026890,end,746.033580
case_91.182.fractal_114,c,745.958300,end,745.958300
case_91.182.fractal_114,s,745.958300,start,745.958300
case_136.141,q,738.369581,end,746.139340
case_213.218.fractal_133,k,727.717066,start,746.275222
case_91.182,m,746.187915,end,746.187915
case_213.218.fractal_133,k,744.564605,end,746.416008
case_91.183,b,738.966082,end,746.480529
case_102.103.fractal_94,f,746.280203,start,746.280203
case_213.218.fractal_133,g,734.004560,end,746.488701
case_188.194,a,746.556554,end,746.556554
case_188.194,m,746.556554,start,746.556554
case_91.183,b,724.029514,end,746.807686
case_102.103.fractal_94,p,719.627579,start,746.906652
case_30.fractal_75,c,746.995674,start,746.995674
case_155.181,a,744.963771,end,747.313928
case_219,a,249.241118,start,249.241118
case_219,a,264.969647,end,294.545820
case_219,m,264.969647,start,281.810385
case_219,m,277.819288,end,305.694570
case_219.220,q,277.819288,start,286.071751
case_219,q,277.819288,start,302.577806
case_219.220,q,279.619380,end,286.943228
case_219.220,p,279.619380,start,294.044669
case_219.220,p,280.841560,end,284.410536
case_219.220,m,280.841560,start,280.841560
case_219,q,282.765175,end,282.765175
case_219,p,282.765175,start,282.765175
case_219.220,m,282.882780,end,290.323115
case_219.220,i,282.882780,start,282.882780
case_219.220,i,292.892925,end,292.892925
case_219.220,a,292.892925,start,316.824230
case_219.220,a,299.149072,end,299.149072
case_219.220,m,299.149072,start,305.579641
case_219.220,m,299.276553,end,316.735076
case_219.220,q,299.276553,start,324.569980
case_219.220,q,313.533054,end,334.177233
case_219.220,p,313.533054,start,328.360652
case_219.220,p,313.563132,end,343.289253
case_219.220,m,313.563132,start,327.137369
case_219.220,m,317.502823,end,320.298146
case_219,p,359.863544,end,372.417196
case_219,m,359.863544,start,359.863544
case_219,m,366.793983,end,390.693258
case_219,q,366.793983,start,368.209071
case_219,q,372.247848,end,391.136754
case_219,p,372.247848,start,402.550242
case_219,p,408.327854,end,434.105563
case_219,m,408.327854,start,416.360544
case_219,m,484.005776,end,487.212146
case_219,q,484.005776,start,510.547176
case_213.218.fractal_133,k,747.524958,start,747.524958
case_53.120.fractal_105,k,738.993753,start,747.680131
case_102.178,m,747.921123,end,747.921123
case_116.185,k,738.196980,start,748.506744
case_155.fractal_107,q,739.886869,end,748.570905
case_53.120,k,721.370753,end,748.657376
case_53.120,o,737.561485,end,748.936098
case_221,a,254.607776,start,274.847911
case_221,a,276.753086,end,292.636037
case_221.222,i,276.753086,start,300.694457
case_221,m,276.753086,start,307.074062
case_221.222,i,281.987691,end,310.282716
case_221.222,a,281.987691,start,303.285591
case_221.222,a,288.748273,end,308.910541
case_221.222,m,288.748273,start,307.595418
case_221.222,m,289.996021,end,308.175714
case_221.222,f,289.996021,start,290.407496
case_221.222,f,292.737306,end,292.737306
case_221.222,a,292.737306,start,310.433005
case_221.222,a,293.825245,end,293.825245
case_221.222,m,293.825245,start,297.078141
case_221.222,m,299.700161,end,314.295237
case_221.222,q,299.700161,start,323.902338
case_221.222,q,302.045014,end,305.842968
case_221.222,p,302.045014,start,315.723618
case_221.222,p,313.058341,end,315.095631
case_221.222,m,313.058341,start,328.871154
case_221.222,m,327.529509,end,356.944938
case_221.222,q,327.529509,start,350.730916
case_221.222,q,331.390143,end,331.390143
case_221.222.fractal_134,i,331.390143,start,336.621173
case_221.222,p,331.390143,start,331.390143
case_221.222,p,332.365898,end,332.365898
case_221.222,m,332.365898,start,332.365898
case_221,m,334.903036,end,346.017703
case_221.223,i,334.903036,start,358.332670
case_221,q,334.903036,start,357.655270
case_221.222.fractal_134,i,335.706552,end,342.157986
case_221.222.fractal_134,a,335.706552,start,362.036235
case_221.222,m,340.888641,end,342.061875
case_221.222,o,340.888641,start,346.954599
case_221.222.fractal_134,a,341.281266,end,348.608652
case_221.222.fractal_134,m,341.281266,start,367.915509
case_221.222.fractal_134,m,342.310148,end,367.627552
case_221.222.fractal_134,f,342.310148,start,348.815466
case_221.222,o,343.669979,end,343.669979
case_221.222,c,343.669979,start,365.177244
case_221.222,c,344.060898,end,359.070945
case_221.222.fractal_134,f,344.570586,end,351.970211
case_221.222.fractal_134,a,344.570586,start,368.689631
case_221.223,i,344.735414,end,344.735414
case_221.223,c,344.735414,start,354.391646
case_221.222.fractal_134,a,345.467691,end,345.467691
case_221.222.fractal_134,m,345.467691,start,356.422461
case_221.223,c,349.475624,end,354.839405
case_221.222.fractal_134,m,350.312094,end,350.312094
case_221.222.fractal_134,q,350.312094,start,369.149273
case_221.222.fractal_134,q,352.245638,end,364.420563
case_221.222.fractal_134,p,352.245638,start,352.245638
case_221,q,354.564734,end,354.564734
case_221.224,a,354.564734,start,359.093994
case_221,p,354.564734,start,354.564734
case_221.224,a,356.170766,end,365.067346
case_221.224,m,356.170766,start,371.789795
case_221.224,m,359.966097,end,389.510284
case_221.224,i,359.966097,start,370.644516
case_221.224,i,360.647559,end,367.561963
case_221.224.fractal_135,a,360.647559,start,388.452047
case_221.224,b,360.647559,start,364.082944
case_221.222.fractal_134,p,361.327128,end,363.856832
case_221.222.fractal_134,m,361.327128,start,366.991128
case_221.224.fractal_135,a,361.971878,end,377.577655
case_221.224.fractal_135,m,361.971878,start,378.431510
case_221,p,363.064115,end,374.639869
case_221.fractal_136,a,363.064115,start,370.932631
case_221,m,363.064115,start,363.636777
case_221.224.fractal_135,m,365.101473,end,377.645426
case_221.224.fractal_135,i,365.101473,start,365.101473
case_221.224.fractal_135,i,365.663401,end,375.328909
case_221.222.fractal_134,m,373.259922,end,384.375026
case_221.222.fractal_134,q,373.259922,start,373.259922
case_221.222.fractal_134,q,376.443366,end,398.919692
case_221.224,b,378.976821,end,405.936054
case_221.224,i,378.976821,start,395.789909
case_221,m,379.224023,end,408.255486
case_221.fractal_137,m,379.224023,start,393.768297
case_221,i,379.224023,start,385.880070
case_221.224,i,380.246084,end,380.246084
case_221.224,a,380.246084,start,410.142475
case_221.224,a,380.898706,end,392.814660
case_221.224,m,380.898706,start,409.688103
case_221.fractal_136,a,381.324937,end,404.676536
case_221.fractal_136,m,381.324937,start,388.673444
case_221.224,m,382.471858,end,399.247883
case_221.224,q,382.471858,start,398.826734
case_221,i,385.687164,end,385.687164
case_221,a,385.687164,start,385.687164
case_221.224,q,386.826807,end,417.141432
case_221.224,p,386.826807,start,386.826807
case_221.fractal_137,m,392.549337,end,392.549337
case_221,a,394.786423,end,418.527189
case_221,m,394.786423,start,411.968754
case_221.224,p,404.300928,end,404.300928
case_221.224,m,404.300928,start,411.182178
case_221.224,m,406.653628,end,420.998442
case_221.224,i,406.653628,start,436.337282
case_221,m,408.798837,end,427.921526
case_221.225,y,408.798837,start,420.006482
case_221.225,y,412.876042,end,440.719218
case_221.225,c,412.876042,start,424.938246
case_221.224,i,413.998882,end,437.448390
case_221.224,b,413.998882,start,417.420685
case_221.225,c,415.872691,end,421.285363
case_221.224,b,416.450307,end,416.450307
case_221.224,i,416.450307,start,445.596976
case_221.224,i,421.310109,end,429.779534
case_221.224,b,421.310109,start,421.310109
case_221.224,b,421.531188,end,433.846694
case_221.224,i,421.531188,start,422.510918
case_221.224,i,422.102059,end,447.644823
case_221.224,b,422.102059,start,422.102059
case_221.fractal_136,m,429.274859,end,445.572865
case_221.fractal_136,q,429.274859,start,445.439762
case_221.224,b,436.190444,end,436.190444
case_221.224,i,436.190444,start,456.934236
case_221.fractal_136,q,445.487717,end,455.456178
case_221.fractal_136,p,445.487717,start,445.487717
case_221.fractal_136,p,452.496230,end,469.860925
case_221.224,i,456.360678,end,472.153345
case_221.224,a,456.360678,start,456.360678
case_221.224,a,469.848073,end,469.848073
case_221.224,m,469.848073,start,469.848073
case_221.224,m,477.720389,end,498.949874
case_221.224,q,477.720389,start,504.476620
case_221.224,q,482.459226,end,500.107920
case_221.224,p,482.459226,start,499.923970
case_221.224,p,492.767241,end,511.330026
case_221.224,m,492.767241,start,501.108192
case_221.224,m,493.632555,end,513.810545
case_226,c,265.020915,start,280.133566
case_226,c,288.267155,end,290.086167
case_226,f,288.267155,start,294.806701
case_226,f,323.339282,end,334.503910
case_226,a,323.339282,start,323.339282
case_226,a,338.924212,end,338.924212
case_226.227,a,338.924212,start,366.630716
case_226,m,338.924212,start,339.968051
case_226,m,340.681974,end,340.681974
case_226.228,m,340.681974,start,353.148624
case_226,f,340.681974,start,340.681974
case_226,f,342.472672,end,346.309568
case_226,c,342.472672,start,363.476181
case_226.228,m,344.995137,end,369.937318
case_226.227,a,358.839220,end,364.907464
case_226.227.fractal_138,a,358.839220,start,376.774191
case_226.227,m,358.839220,start,383.581504
case_226.227,m,364.478941,end,373.611316
case_226.227,f,364.478941,start,364.478941
case_226.227,f,365.028239,end,365.028239
case_226.227.fractal_139,m,365.028239,start,378.187277
case_226.227,c,365.028239,start,367.271512
case_226.227.fractal_139,m,369.678702,end,385.215161
case_226.227.fractal_139,f,369.678702,start,373.201791
case_226.227.fractal_139,f,370.131649,end,370.131649
case_226.227.fractal_138,a,375.260955,end,375.260955
case_226.227,c,380.664844,end,380.664844
case_226,c,392.556468,end,392.556468
case_226,o,392.556468,start,415.244741
case_226,o,447.872774,end,458.935032
case_226.229,y,447.872774,start,447.872774
case_226,c,447.872774,start,477.023509
case_226.229,y,462.824683,end,477.203267
case_226.229,c,462.824683,start,462.919452
case_226,c,467.258715,end,473.164621
case_226.229,c,479.866429,end,479.866429
case_230,a,268.202282,start,297.658850
case_230,a,304.610703,end,311.713899
case_230,m,304.610703,start,331.586465
case_230,m,311.095951,end,339.549185
case_230,q,311.095951,start,324.487980
case_230,q,316.124030,end,346.261184
case_230,p,316.124030,start,335.111242
case_230,p,361.307663,end,379.990769
case_230,m,361.307663,start,364.806079
case_230,m,383.944006,end,398.619976
case_230,f,383.944006,start,412.106374
case_230,f,441.756402,end,452.156886
case_230,a,441.756402,start,441.756402
case_230,a,499.095207,end,499.095207
case_230,m,499.095207,start,519.896155
case_230,m,505.248904,end,505.248904
case_230,q,505.248904,start,505.368769
case_230,q,526.766004,end,550.044347
case_230,p,526.766004,start,555.437697
case_230,p,536.306568,end,551.362511
case_230,m,536.306568,start,551.799866
case_230,m,552.582039,end,565.505448
case_230,q,552.582039,start,565.135380
case_230,q,567.613268,end,573.583435
case_230,p,567.613268,start,582.272982
case_230,p,607.478709,end,612.098722
case_230.231,o,607.478709,start,615.009900
case_230,m,607.478709,start,608.918322
case_230.231,o,617.326344,end,623.647775
case_230.231.fractal_140,o,617.326344,start,630.140966
case_230.231,c,617.326344,start,617.326344
case_230,m,620.594415,end,635.653684
case_230.231.fractal_140,o,625.446614,end,644.667325
case_230.231,c,626.138500,end,630.289280
case_230.231,s,626.138500,start,646.739356
case_230.231,s,633.151874,end,651.809650
case_230.231,y,633.151874,start,640.170019
case_230.231,y,633.221060,end,639.902627
case_230.231,c,633.221060,start,659.873397
case_230.231,c,635.416217,end,665.310162
case_230.231,s,635.416217,start,658.885538
case_230.231,s,639.842646,end,653.596867
case_230.231,d,639.842646,start,639.842646
case_230.231,d,658.033236,end,660.501940
case_230.231,a,658.033236,start,658.033236
case_230.231,a,659.253005,end,669.132911
case_230.231,m,659.253005,start,659.253005
case_230.231,m,661.513813,end,687.380888
case_230.231,q,661.513813,start,661.513813
case_230.231,q,666.665623,end,680.296115
case_230.231,p,666.665623,start,666.665623
case_230.231,p,686.400150,end,712.845128
case_230.231.fractal_141,c,686.400150,start,686.400150
case_230.231,m,686.400150,start,712.873926
case_230.231.fractal_141,c,693.666574,end,696.674684
case_230.231.fractal_141,s,693.666574,start,703.807731
case_230.231,m,694.919641,end,710.837786
case_230.231,q,694.919641,start,694.919641
case_230.231.fractal_141,s,699.449739,end,699.449739
case_230.231.fractal_141,y,699.449739,start,699.449739
case_230.231.fractal_141,y,699.506789,end,723.792195
case_230.231.fractal_141,c,699.506789,start,699.506789
case_230.231.fractal_141,c,701.316896,end,728.061779
case_230.231.fractal_141,s,701.316896,start,706.802200
case_230.231.fractal_141,s,704.966889,end,704.966889
case_230.231.fractal_141,d,704.966889,start,704.966889
case_230.231,q,706.514431,end,711.058274
case_230.231,p,706.514431,start,712.133586
case_230.231,p,710.852404,end,725.738649
case_230.231,m,710.852404,start,741.427442
case_230.231,m,713.487737,end,739.041649
case_230.231,q,713.487737,start,717.434127
case_230.231,q,715.816310,end,715.816310
case_230.231.fractal_142,m,715.816310,start,715.816310
case_230.231,p,715.816310,start,741.770149
case_230.231.fractal_141,d,719.966684,end,733.598390
case_230.231.fractal_141,a,719.966684,start,735.471952
case_230.231.fractal_141,a,720.972495,end,747.240002
case_230.231.fractal_141,m,720.972495,start,744.728539
case_230.231.fractal_141,m,722.836737,end,731.230408
case_230.231.fractal_141,q,722.836737,start,744.930110
case_230.231.fractal_142,m,722.841405,end,722.841405
case_230.231.fractal_142,q,722.841405,start,743.889813
case_230.231.fractal_141,q,727.084872,end,745.088114
case_230.231.fractal_141,p,727.084872,start,727.084872
case_230.231,p,731.809245,end,731.809245
case_230.231,m,731.809245,start,731.809245
case_230.231.fractal_142,q,732.402364,end,741.841043
case_230.231.fractal_142,p,732.402364,start,746.393360
case_213.218,c,733.909199,end,749.020325
case_230.231.fractal_142,m,735.979417,start,740.171702
case_102.103,m,728.378591,end,749.124593
case_230.231,q,737.743026,start,748.938788
case_230.231.fractal_142,m,738.152489,end,738.152489
case_91.182,s,726.624364,end,749.222259
case_230.231.fractal_142,q,740.072609,end,740.072609
case_91.183,i,724.029514,start,749.607569
case_230.231,p,742.248945,start,742.248945
case_230.231,q,742.248945,end,749.663838
case_213.218.fractal_133,h,741.883891,end,750.008898
case_53.120.fractal_105,h,738.993753,end,750.361179
case_213.218.fractal_133,k,749.724686,end,749.724686
case_213.218.fractal_133,g,749.724686,start,749.724686
case_91.183,h,750.179674,end,750.179674
case_91.183,b,723.329222,start,750.485594
case_116,m,721.823716,end,750.601732
case_230.231.fractal_142,q,738.152489,start,750.794615
case_136.141.fractal_110,q,742.984392,start,751.088569
case_30.fractal_75,i,746.995674,end,751.231452
case_155.181,m,744.963771,start,751.826655
case_213.218,g,727.406127,end,751.862428
case_230.231,i,752.031849,start,752.031849
case_91.183,c,744.667088,end,752.075778
case_155.fractal_107,m,744.026890,start,752.115242
case_116.185,s,747.609929,start,752.466726
case_136.141.fractal_110,q,752.512887,end,752.512887
case_230.231,m,737.743026,end,753.007683
case_102.178,q,747.921123,start,753.117348
case_116.179,k,753.143844,start,753.143844
case_91.183,o,753.192962,start,753.192962
case_136,q,753.227225,end,753.227225
case_91.143,a,731.179011,end,753.413095
case_91.182.fractal_114,s,753.531583,end,753.531583
case_91.182.fractal_114,d,753.531583,start,753.531583
case_188.194,m,730.163056,start,753.563071
case_136.141,m,740.108596,start,753.815424
case_128.180,d,735.543708,end,753.899047
case_50.148,m,723.754344,end,754.341084
case_91.143,i,728.002024,end,754.767920
case_102.178,p,754.391587,start,755.026746
case_53.120,c,754.761913,end,754.761913
case_232,a,271.834468,start,271.834468
case_232,a,295.107818,end,295.107818
case_232,m,295.107818,start,305.279919
case_232,m,296.669269,end,296.669269
case_232.233,k,296.669269,start,301.585706
case_232,f,296.669269,start,322.202393
case_232.233,k,296.878309,end,313.253187
case_232.233,o,296.878309,start,296.878309
case_232.233,o,300.808953,end,327.259885
case_232.233,c,300.808953,start,329.973789
case_232,f,306.601302,end,306.601302
case_232,c,306.601302,start,330.589571
case_232.233,c,319.117029,end,326.131322
case_232.233,f,319.117029,start,332.168784
case_232.233,f,331.043710,end,331.043710
case_232.233,c,331.043710,start,350.605543
case_232,c,332.359588,end,334.473462
case_232,f,332.359588,start,332.359588
case_232,f,336.982642,end,356.810225
case_232,a,336.982642,start,336.982642
